step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
0,1196,207425,0.0,1.4133706976505143e-12,1.5186351780230612e-14,1.4133706976505143e-12,0.4288044847304907,10.773335450317298,9.540610375448876,-29.432307529524014,27.055243373193168,-0.00023401976642544155,29.432307529524014,4.5772365503182755e-05,12.566353702112698,6.110461640165206,-0.9013375840213644,0.9380518723187941,-0.015092295565728317,0.9380518723187941,0.06940549122188862,2.399987739685715,1.059628916437359,0.06940549122188862,2.3955395875276846,1.059354986098669,0.0,0.05863295558683457,0.0030271682845742303,1.0,1.0,1.0,0.009910210141064925,-0.12409929630582521,0,0,0,0.0,0.6017856753516516,372,0.9988,-0.02001,0.4517081221486849,0,0,0,0.9989,372,0.6017856753516516,0.0,0.0,621.4857873344093,289.7828177215713,0.6091702876917274,0.609170287691728,0.609170287691728,0.76146285961466,4.87734472583018e-15,372,0.9986,0.9988,0.00015,0.0,372,0.9988,0.9987,-0.03024,0.0,3,0.9974,1.0,0.0,0.0,0.9976,1.0,0.0,0.0,0.9974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00134,1.0,1.25931,0.27177,0.9786,0.9808,1.0022,0.5167,2.089,1.1606,0.0,0.0,8.4489,4.0445,0,0.0,0.0,0,0.0,0.0,0.0
1,1196,207425,7.235121916181169e-35,8.681607998793023e-13,1.363937040800641e-14,8.681607998793023e-13,0.43202614202005946,10.774610349462199,9.540612940151698,-28.65371266057907,25.497007815236163,-0.08811085587091765,28.65371266057907,2.0724754619571976e-05,12.566277256231771,6.264899103463136,-0.9013375856051632,0.9380518783185764,-0.015092295579614102,0.9380518783185764,0.06940549122188862,2.3999877396850544,1.0596289164373591,0.06940549122188862,2.3949831305368483,1.0590004570677525,1.4142115624116159e-08,0.05863296972895019,0.0030271824266898542,0.003581749486246899,1.4142127852541204,0.889877793384816,0.00994855890263375,-0.12409931767553035,0,0,0,4.336567659362123e-32,0.6017856883860121,372,0.9961,-0.02031,0.4515552704921511,0,0,0,0.9972,372,0.6017856883860121,0.000328,0.00032777018979945893,621.4857873344093,289.7828177215713,0.6091702876917277,0.609170287691728,0.609170287691728,0.76146285961466,2.995901574514495e-15,372,0.9923,0.9864,0.00027,-1.047077,372,0.9967,0.9957,-0.0301,1.050803,3,0.9884,1.0,2.602511,0.0,0.9928,1.0,-2.616336,0.0,0.989,1.0,-1.552999,0.0,0.0,1.7483,1.6981,1.7493,1.0,1.0,0.25079,0.03102,1.25931,0.27177,0.2497,1.032,4.134,0.9331,2.089,1.1606,0.0,0.0,8.4489,4.0445,0,0.0,0.0,0,0.0,0.0,0.0
2,1196,207425,4.242207117354545e-19,3.9342736919286435e-12,1.4630941046664215e-13,3.9342736919286435e-12,0.4320261276594673,10.774610348461087,9.5406129402741,-29.570426487244262,25.964801170242577,-1.561593607296594,29.570426487244262,0.0003502116821363357,12.564997660775344,6.411979978899892,-0.9017252903262108,0.9429999320006277,-0.015100230705250574,0.9429999320006277,0.06940549122188862,2.3999835966603498,1.0596289187486045,0.06940549122188862,2.3955983680575286,1.0583207019250434,3.5831636978093104e-05,0.07277326769277502,0.011925960360538014,0.004299878201974305,1.3581963242247637,0.9393967326237702,0.00998529100948301,-0.13919966953051185,0,0,0,6.91929737863861e-13,0.6017856991516982,372,0.0673,-0.03476,0.4521927490377127,0,0,0,0.1984,372,0.6017856991516982,-0.003718,-0.003718222812635563,621.485788271055,289.7828181583051,0.6091702876917263,0.609170287691728,0.609170287691728,0.76146285961466,1.357662858320121e-14,372,-0.0618,0.0368,0.02444,-0.002669,372,0.2064,0.2465,-0.03649,0.017853,3,0.0079,-0.2035,0.415292,0.854,0.0143,0.0644,-0.386775,0.863,0.0247,0.9639,-0.052114,0.225,0.4117,2.0744,2.0973,0.546,1.0,1.0,0.25026,0.0348,1.25882,0.27177,0.9287,1.0307,1.1098,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,0,0.0,0.0,0,0.0,0.0,0.0
3,1196,207425,4.434098844172446e-17,2.9314417480561405e-11,3.67848146558554e-12,2.9314417480561405e-11,0.4320260679933412,10.774610347229604,9.540612940046334,-29.56138366116725,31.606678771929836,-0.08709759807621398,31.606678771929836,0.0011634713622434845,12.56548057544546,6.700073545467064,-0.9031230773639809,0.9478926253411889,-0.015112021938225915,0.9478926253411889,0.06940549123223622,2.399975022051736,1.0596289307850741,0.06940453953857988,2.3952445929513946,1.057833161375757,0.0005873820751888593,0.0835309687305871,0.021319927686775715,0.0069942451872362366,1.3818001612540751,0.9081779638055791,0.010020476314336564,-0.15401383952395212,0,0,0,3.6021746943736707e-10,0.612220633410035,372,0.0596,-0.05586,0.4528895324760184,0,0,0,0.0596,372,0.612220633410035,-0.841673,-0.8416734246206669,621.4857938189173,289.7828207451304,0.6091702876917154,0.6091702876917271,0.609170287691728,0.7614628596146589,1.0115995629134967e-13,372,0.0648,-0.0608,-0.01198,-0.011197,372,0.1807,0.183,-0.02102,0.389838,3,0.0044,0.4808,-0.15921,12.263,0.012,0.5381,0.396929,17.118,0.0149,0.9978,-0.203561,12.51,8.1643,1.502,2.0967,1.5323,0.9942,1.0,0.50739,0.52618,1.25877,0.26929,0.9254,1.034,1.1174,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,77,0.1028,-0.9663,48,0.1626,-0.3436,0.0
4,1196,207425,1.956546872464419e-15,3.0393440003391085e-10,1.8325962546868844e-11,3.0393440003391085e-10,0.43202595923114684,10.77461033735498,9.54061293852602,-29.086742667361747,31.298739241108887,-0.06250334057124787,31.298739241108887,0.0006394351635563567,12.549971815447615,6.653297322204029,-0.9048131156401051,0.9521849192756298,-0.01518800176313505,0.9521849192756298,0.06940579827595116,2.3999633158911404,1.0596291758560739,0.0693294627525374,2.3840223606662314,1.0523543868674077,0.005026959582215367,0.0937885882232474,0.030401707324831502,0.004045291665143669,1.388874124451438,0.9140567287527347,0.010054181386105698,-0.16853573811028494,0,0,0,3.8562774952737433e-10,0.6066834689016303,372,-0.0117,0.00508,0.4707541606659756,17,17,0,-0.0117,372,0.6066834689016303,-1.023869,-1.0238692586263443,621.4857996345781,289.7828234568233,0.6091702876915971,0.6091702876917247,0.609170287691728,0.7614628596146558,1.0488351117856926e-12,372,0.0511,0.0626,-0.03755,0.026817,372,-0.0568,-0.0409,0.00046,-0.470736,3,0.0016,0.901,-0.25705,17.407,0.002,0.2705,0.0026,17.168,0.0053,-0.1739,0.248422,17.749,10.0706,1.7285,1.7048,1.7624,0.6278,1.0,0.54239,0.49247,1.25887,0.26087,0.9408,1.0186,1.0826,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.0261,0.2858,29,0.2682,-0.0095,0.0
5,1196,207425,1.435176497469339e-14,1.2383414794617425e-09,1.024175497492379e-10,1.2383414794617425e-09,0.4320257444468307,10.774610288486418,9.540612933606253,-29.808855963243154,30.847870579108278,0.15200476849432926,30.847870579108278,0.007790788279393723,12.56017774590793,6.484550171298908,-0.9078673120654294,0.9532629997938722,-0.015182312019897403,0.9532629997938722,0.069407164140204,2.3999490491984075,1.0596300405933077,0.06933185308118511,2.3840239327320734,1.0418376351167813,0.008888636958988758,0.10451061276437586,0.039542274612358846,0.0016820068033572833,1.3712286857513472,0.8805799851156935,0.010086523502215753,-0.18259973624962683,0,0,0,1.1066080913069374e-09,0.6177724159715616,372,0.0443,-0.00328,0.4372573377807465,11,11,0,0.0443,372,0.6177724159715616,1.267324,1.2673240937180208,621.4858208227278,289.7828333363118,0.609170287691195,0.6091702876917027,0.609170287691728,0.7614628596146283,4.2733431280401854e-12,372,0.1169,0.1169,0.00923,-0.391908,372,-0.0281,-0.0263,0.00362,0.318766,3,0.0058,0.4152,0.015307,17.189,0.0054,0.6284,0.007224,17.141,0.0128,0.9686,0.002106,17.503,9.9756,1.7231,1.7182,1.7545,0.3764,1.0,0.55232,0.54278,1.25885,0.24089,0.9474,1.012,1.0682,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.1191,-0.9392,28,0.3448,-0.9995,-4.0
6,1196,207425,3.306627720289549e-14,3.4622979132526598e-09,5.273859221661562e-10,3.4622979132526598e-09,0.4320252567244148,10.77460978654935,9.540612914601532,-32.92235550153442,32.9600171422706,0.20105270051040589,32.9600171422706,0.003679442223409879,12.562065693707769,6.390661478996736,-0.9089550832051916,0.9542679214120237,-0.015275721029848366,0.9542679214120237,0.06941352661560314,2.399935357014397,1.0596324483304045,0.06931250244533588,2.3840269867524917,1.0299948770182645,0.020229058586434066,0.11174582847689067,0.0483480744635157,0.0013122849152649163,1.4111198523117148,0.9094640145493595,0.010117651672539208,-0.19617874489511405,0,0,0,1.0956840940042545e-08,0.6063556536642035,372,0.1204,-0.00196,0.4271976995522492,0,0,0,0.1204,372,0.6063556536642035,-0.68778,-0.6877804870247264,621.4858796612787,289.7828607712128,0.6091702876902376,0.6091702876915341,0.609170287691728,0.7614628596144176,1.1947904386195522e-11,372,0.1465,0.1465,0.00603,-0.119809,372,0.2159,0.2159,-0.03096,0.045861,3,0.0181,0.3249,-0.002824,17.249,0.0271,0.9188,-0.010188,17.183,0.0325,0.6718,-0.005644,17.445,9.9838,1.7277,1.721,1.7473,0.3856,1.0,0.57712,0.53383,1.25892,0.20396,0.9399,1.0195,1.0847,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.1529,-0.9839,28,0.1923,-0.9856,-3.0
7,1196,207425,1.1572774179429444e-14,7.2876860975223415e-09,1.4295273183392076e-09,7.2876860975223415e-09,0.43202374231136204,10.774607851359677,9.540612859672523,-42.709343145869674,42.98674881090529,0.2810055682908765,42.98674881090529,0.008093292227796273,12.564817533615082,6.331509509096054,-0.9127224305090504,0.9569255132422366,-0.015232441319985298,0.9569255132422366,0.06943297953523041,2.399920255660114,1.0596379414838637,0.06881629719214834,2.3840567293551733,1.0109961309036224,0.026965755335764563,0.12551260117906396,0.057442714609009446,0.0007432322067348895,1.4138220607715335,0.9010149488942408,0.010147729607546232,-0.2094890742613954,0,0,0,7.257533281208016e-08,0.605012331367828,372,0.153,-0.00484,0.4295093641323327,0,0,0,0.153,372,0.605012331367828,0.134983,0.13498321752812892,621.4859409268512,289.78288933777156,0.6091702876885906,0.6091702876911914,0.609170287691728,0.7614628596139892,2.514877988198882e-11,372,0.1707,0.1707,0.00074,0.047973,372,0.237,0.237,-0.04134,-0.037915,3,0.0264,0.3479,0.001998,17.272,0.0367,0.9438,-0.000585,17.229,0.0412,0.6382,-0.000432,17.442,9.9966,1.7278,1.7235,1.7448,0.3775,1.0,0.58022,0.54304,1.25875,0.16509,0.9471,1.0123,1.0688,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.0873,-0.8919,28,0.1168,0.49,-1.0
8,1196,207425,1.397598716281069e-14,1.0753489337296312e-08,2.9273756687984215e-09,1.0753489337296312e-08,0.4320202258010875,10.774602483954393,9.54061274059664,-42.70201764029755,46.302246153281445,0.26878495069499464,46.302246153281445,0.00037313269879595944,12.566325676425116,6.363915959624324,-0.9186502228576572,0.9615998933518702,-0.015191400555064025,0.9615998933518702,0.06948062499102013,2.399932462736676,1.0596564682461,0.0687979841214562,2.384140571328049,0.9871148960317618,0.029768391599056476,0.1393566570030949,0.06645286409795408,0.0030659283071561294,1.4139026800568282,0.8995540254478783,0.01017679059363036,-0.22256316566830628,0,0,0,1.674648636252601e-07,0.6044096531221896,372,0.1658,-0.00539,0.4291139174821495,0,0,0,0.1658,372,0.6044096531221896,0.216533,0.21653290521774693,621.4860098764761,289.782921487206,0.6091702876870988,0.6091702876906016,0.609170287691728,0.7614628596132519,3.710877536228815e-11,372,0.1984,0.1984,-0.00054,0.072691,372,0.2399,0.2399,-0.04336,0.020935,3,0.0334,0.3823,0.000465,17.281,0.0405,0.9628,-0.000344,17.229,0.0483,0.6178,0.000519,17.435,9.997,1.7287,1.7234,1.744,0.3839,1.0,0.59108,0.54472,1.25846,0.17329,0.9501,1.0093,1.0624,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.0454,0.3493,28,0.2604,0.6474,1.0
9,1196,207425,3.541879421939897e-14,2.137383088328983e-08,5.532053677762078e-09,2.137383088328983e-08,0.43201253422939107,10.77459259403222,9.540612530261445,-42.670200109398095,46.38669621365837,0.35791314030020527,46.38669621365837,0.0002491397845191196,12.55769932994105,6.336015129245049,-0.9230071090807719,0.9672444919303268,-0.015361432692750886,0.9672444919303268,0.0695107805550492,2.399909376101877,1.059685752901924,0.06882266048914853,2.3843301583576,0.9406460329269907,0.03310508145200789,0.15335530896096292,0.07544840435243104,0.0017873609472940366,1.4139726609740402,0.8849766383259681,0.010205211859502638,-0.23556654333287577,0,0,0,3.2848750544989604e-07,0.6035108430234929,372,0.1727,-0.00811,0.43230112872233484,0,0,0,0.1727,372,0.6035108430234929,0.167234,0.16723415565161748,621.4860957587314,289.78296153188995,0.6091702876825267,0.6091702876895643,0.609170287691728,0.7614628596119553,7.375806627933054e-11,372,0.2196,0.2196,-0.00988,0.060993,372,0.2439,0.2439,-0.04565,-0.097773,3,0.0383,0.3841,-0.000603,17.315,0.0427,0.9849,-0.001413,17.23,0.0545,0.538,0.00061,17.44,10.0044,1.7307,1.7222,1.7432,0.3854,1.0,0.59409,0.52866,1.2581,0.19022,0.9479,1.0115,1.0672,0.5,2.089,1.1606,0.0,0.0,8.4489,4.0445,80,0.0714,0.9956,28,0.2738,0.6376,-5.0
