step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
0,1196,213405,0.0,1.0660301804944566e-11,4.497212885716067e-14,1.0660301804944566e-11,0.4321400131091441,4.785992988201315,3.940943772454609,-29.469005320418837,32.3172501806726,0.00047682509033794996,32.3172501806726,7.432171368947449e-06,12.566179721003962,6.446907164616531,-1.1159834046126322,1.017606027888999,-0.02317201069068805,1.1159834046126322,0.017045004924483624,2.398412699016513,1.2861447119412397,0.017045004924483624,2.398392285488612,1.285072574002621,0.0,0.05743004312227415,0.0030933152407760546,1.0,1.0,1.0,0.007791639313596211,-0.12069063770241469,0,0,0,0.0,0.609380932133849,372,0.9989,-0.04378,0.44728238420512356,1,1,0,0.999,372,0.609380932133849,0.0,0.0,621.4857873344093,289.7828177215713,0.6091702876917234,0.609170287691728,0.609170287691728,0.76146285961466,3.678721150122566e-14,372,0.9987,0.9988,-0.05168,0.0,372,0.9988,0.9988,0.02626,0.0,3,0.9977,0.9999,0.0,0.0,0.9977,1.0,0.0,0.0,0.9975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,1.0,0.00174,1.0,1.26388,0.27634,0.9828,0.9891,1.0064,0.5284,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,0,0.0,0.0,0,0.0,0.0,0.0
1,1196,213405,6.936029524109867e-35,4.6371758452152306e-12,3.841026843148234e-14,4.6371758452152306e-12,0.4386094951189229,4.779664646130113,3.940978552689884,-29.573774281851417,30.755130694358908,-0.12256701898505525,30.755130694358908,0.00027139328348622926,12.566353546701786,4.301680163592647,-1.1159834065240282,1.0176060296326366,-0.023172010709328308,1.1159834065240282,0.05,2.398412699016744,1.2861722662849504,0.051989594043062234,2.398392284894671,1.2829530978795847,1.4142115624116159e-08,0.057430057264389774,0.0030933293828916786,0.005314552984814647,1.2867282014750998,0.8730927365279532,0.007830902234585236,-0.12069066387308107,0,0,0,8.709436067435608e-25,0.6093809364780733,372,0.9903,-0.04452,0.44726230044000514,9,9,0,0.9864,372,0.6093809364780733,0.074759,0.07475912678915453,621.4857873344096,289.7828177215714,0.6091702876917261,0.609170287691728,0.609170287691728,0.76146285961466,1.600224568756424e-14,372,0.9878,0.9883,-0.05306,-1.002191,372,0.864,0.8361,0.0315,1.025501,3,0.9816,0.9937,2.357936,0.0,0.937,0.9429,-2.642156,0.0,0.9328,0.8994,-1.192505,0.0,0.0,2.0734,0.8304,2.0029,0.9999,1.0,0.25853,0.03107,1.26388,0.27631,0.5161,1.0198,1.976,0.9331,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,0,0.0,0.0,0,0.0,0.0,0.0
2,1196,213405,1.8342846277231164e-16,5.7241043246915005e-11,1.710536569717488e-11,5.7241043246915005e-11,0.43860948884480166,4.779664640324879,3.940978553549967,-29.435488421183827,30.044415534689875,-1.4696846695846346,30.044415534689875,0.0031552210982432882,12.56313997962609,5.119568000856728,-1.119892227911351,1.0205780776142548,-0.023221925204611735,1.119892227911351,0.05000022196909464,2.3984129999270225,1.2861722369413766,0.05198699244601169,2.3981087718797447,1.2789126733545475,0.00010258005458445574,0.06801820752303146,0.01182425674817121,0.01836585301131588,1.3493115014310308,0.9129418555958311,0.007867465864610974,-0.13919240802932195,0,0,0,2.348519497150303e-09,0.6488868702759887,372,0.939,-0.03781,0.44827230595517137,1,1,0,0.9385,366,0.6428393758782622,-1.239991,-1.2399909646876994,621.4858045850954,289.78282576512197,0.6091702876917034,0.6091702876917213,0.609170287691728,0.7614628596146517,1.975308339815509e-13,372,0.913,0.913,-0.05458,0.371902,372,0.764,0.764,0.03905,1.373176,3,0.858,0.8914,0.242831,6.939,0.7181,0.7991,0.013932,6.826,0.6977,0.4398,-0.37798,6.925,3.982,1.7426,1.7143,1.7391,0.9999,1.0,0.25864,0.08758,1.26343,0.27638,0.9321,1.0401,1.1159,0.5,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,57,0.0361,0.1295,52,0.0515,-0.9366,2.0
3,1196,213405,7.623936639212746e-15,1.0143151049012194e-09,2.735846153106192e-10,1.0143151049012194e-09,0.4386094671197379,4.779664634200324,3.940978553085162,-29.82482623699113,31.597848376898206,0.12468064450483773,31.597848376898206,0.0019319839858198407,12.566320557234167,5.137730496818544,-1.1224764774794882,1.022834493237034,-0.023318067210482334,1.1224764774794882,0.050001366313846975,2.3984139275574026,1.2861718582820465,0.07264119929088803,2.395641991523718,1.2720293899835484,0.003052483371228286,0.08120900578958641,0.020953675304129525,0.004116747195786252,1.414037983644893,0.9033957087357382,0.007901506737281898,-0.15722129469232043,0,0,0,7.252300610548315e-08,0.635747258269565,372,0.9323,-0.03973,0.4512872173899884,0,0,0,0.9323,372,0.635747258269565,0.349029,0.34902944374199874,621.4858439779656,289.78284413300287,0.6091702876912913,0.609170287691655,0.609170287691728,0.7614628596145687,3.5002593336259577e-12,372,0.8997,0.8997,-0.05584,-0.017297,372,0.6637,0.6637,0.04612,0.175412,3,0.8391,0.8575,0.003976,6.924,0.6189,0.7046,0.010226,6.867,0.5971,0.2392,7.5e-05,6.974,3.9963,1.7325,1.7183,1.7452,0.225,1.0,0.24836,0.26571,1.26343,0.26822,0.9345,1.0377,1.1105,0.5,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,57,0.057,0.809,52,0.0189,-0.8244,-2.0
4,1196,213405,1.7297444117073411e-16,3.748646325756365e-09,9.871339799427562e-10,3.748646325756365e-09,0.43860932759921345,4.7796646346414,3.940978541856011,-29.003051822310546,31.757643651399533,-0.06102584912389486,31.757643651399533,0.0008618367596348498,12.565944034941781,4.968139421919827,-1.123033473375383,1.023246221455148,-0.023355268024578907,1.123033473375383,0.05000813424180542,2.398416277967731,1.2861713550625977,0.09361974270019757,2.395510842883679,1.2579143422089694,0.012403088445007478,0.09429959211556786,0.02998763239148724,0.00018404601855037672,1.4142051720357032,0.9230524175344293,0.007933208474564562,-0.17476985168246986,0,0,0,4.315963240540529e-07,0.6220855386845147,372,0.9331,-0.03977,0.45221928309097387,0,0,0,0.9331,372,0.6220855386845147,0.15568,0.1556798490934188,621.4859174829511,289.78287840648466,0.6091702876901142,0.6091702876913427,0.609170287691728,0.7614628596141784,1.293605179978252e-11,372,0.8969,0.8969,-0.05526,0.026,372,0.6276,0.6276,0.04224,-0.198553,3,0.8371,0.8541,-0.001239,6.909,0.5858,0.5908,0.001249,6.86,0.5629,0.0851,-0.001047,6.978,3.9929,1.7302,1.7181,1.7477,0.2349,1.0,0.25514,0.29071,1.26339,0.2502,0.9362,1.036,1.1066,0.5,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,57,0.0911,0.9911,52,0.0243,0.6671,-2.0
5,1196,213405,5.07975983936624e-14,1.4728929497426284e-08,3.161819407135351e-09,1.4728929497426284e-08,0.43860872625659225,4.7796646769823985,3.940978515012297,-29.36104182214366,32.488553795845355,0.10367933137864548,32.488553795845355,0.0007275108864480955,12.565045121881775,4.948870127002894,-1.1274264688332152,1.0233159962883684,-0.023453362889936706,1.1274264688332152,0.050010163777935566,2.3984364572302717,1.286170974568155,0.09679525752809634,2.3952109456753843,1.2297444090896568,0.013869834026419172,0.1083498008517857,0.039218156566825584,0.0028875612310024223,1.4142011564121273,0.9170558611703311,0.007962726636876503,-0.19163106031277063,0,0,0,9.473465623604924e-07,0.6199259355956805,372,0.9335,-0.03988,0.4526964242011208,1,1,0,0.9335,372,0.6199259355956805,-0.000531,-0.0005311720379830298,621.4860205306417,289.782926454969,0.6091702876853873,0.6091702876904911,0.609170287691728,0.7614628596131138,5.0827457909999034e-11,372,0.8966,0.8966,-0.05538,0.227442,372,0.6195,0.6195,0.03899,-0.020732,3,0.8371,0.8539,0.001025,6.881,0.5786,0.567,0.003613,6.852,0.5557,0.0554,-6.3e-05,6.976,3.9856,1.7265,1.7193,1.7502,0.2477,1.0,0.27658,0.28592,1.26334,0.21393,0.9426,1.0297,1.0924,0.5,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,57,0.1425,0.8763,51,0.1258,0.9402,0.0
6,1196,213405,2.621433948122661e-14,4.096972577645768e-08,7.593494950106538e-09,4.096972577645768e-08,0.43860761720859226,4.779664886738706,3.9409785091995606,-28.5465926603555,30.54972138145591,0.18204633918669488,30.54972138145591,0.0003271254895776876,12.564691907069694,4.9447340890358005,-1.1290591457277275,1.0251790942331538,-0.023522834925349487,1.1290591457277275,0.0500252147832805,2.3985121678791055,1.2861740458041424,0.09459243672325691,2.395822170912116,1.173808402946989,0.019770526460189446,0.12242627352088459,0.0483887151785243,0.0019591856812521957,1.4141983177282882,0.9005401133756508,0.007990230453310977,-0.20750024225852234,0,0,0,2.1311004159162543e-06,0.617796776816062,372,0.9332,-0.03951,0.4533625773313632,2,1,1,0.9332,372,0.617796776816062,0.502563,0.5025626534277672,621.4861470839057,289.78298546349697,0.6091702876740905,0.6091702876887842,0.609170287691728,0.7614628596109803,1.4138071533402193e-10,372,0.896,0.896,-0.05496,-0.01261,372,0.6137,0.6137,0.03922,0.093112,3,0.8363,0.8531,-0.002095,6.882,0.5727,0.5657,-0.000921,6.869,0.5499,0.0524,-0.003445,6.991,3.9919,1.724,1.7207,1.7513,0.234,1.0,0.26224,0.28494,1.2634,0.1683,0.9471,1.0251,1.0824,0.5,3.6291,3.3871,1.379,15.8642,32.6213,8.9888,57,0.1457,0.8166,52,0.1609,0.9896,0.0
7,1196,213405,1.44971231835051e-13,8.107477896947551e-08,1.5958717762783262e-08,8.107477896947551e-08,0.4386062284561054,4.779666275018835,3.940978645973157,-29.632567178148655,32.080018142291166,0.14250597276294083,32.080018142291166,0.0021361945335130754,12.565536343955543,4.999391408121548,-1.1303199333767007,1.0280737003826812,-0.02365614762211715,1.1303199333767007,0.05006518285961213,2.398671304402069,1.2861774176114562,0.05976262684731404,2.3960715005942657,1.0820996050896559,0.01998819738329346,0.13651948222732468,0.057394116312125536,0.00036075090153531164,1.4142032645133173,0.9091219036647595,0.00801579494107868,-0.22211505092342557,0,0,0,3.4984867898753534e-06,0.6162992470146434,372,0.9325,-0.03965,0.4538395921303848,0,0,0,0.9325,372,0.6162992470146434,-0.004838,-0.004837615384964966,621.4863017896831,289.78305759881687,0.6091702876568255,0.6091702876857079,0.609170287691728,0.7614628596071349,2.7977749852345585e-10,372,0.8955,0.8955,-0.05499,-0.136895,372,0.6227,0.6227,0.04055,-0.090367,3,0.8351,0.8513,0.001716,6.88,0.5808,0.5804,0.000483,6.87,0.5578,0.0669,0.000689,6.984,3.9904,1.7242,1.7217,1.7501,0.2452,1.0,0.27192,0.27912,1.26341,0.19469,0.9409,1.0313,1.0961,0.5,3.6291,3.3871,1.379,15.8642,32.6212,8.9888,57,0.094,0.6869,52,0.1649,0.998,3.0
8,1198,213407,0.0,1.5345464499812978e-07,2.9848128306458385e-08,1.5345464499812978e-07,0.4378113677537367,4.783056178394434,3.940822711995632,-28.213897814685613,32.15162636261582,0.23412031176954162,32.15162636261582,0.0024460396138524083,12.564935409249426,5.0091920920572655,-1.1342596531156002,1.0288515396918503,-0.024124885608808457,1.1342596531156002,0.0502129420493556,2.3989686193856015,1.284478157309632,0.06147704023892664,2.396511072179338,0.9705024175740364,0.0,0.1506381907429431,0.0663743414669256,1.0,1.0,1.0,0.008040584560217102,-0.2360002839931533,0,0,0,6.279433176192011e-06,0.6141679547887066,372,0.9318,-0.03943,0.4546890540159828,0,0,0,0.9318,372,0.6141679547887066,-0.170303,-0.17030251716107925,621.4864749875517,289.78313835652267,0.609170287625666,0.6091702876809721,0.609170287691728,0.7614628596012152,5.295499450673118e-10,372,0.887,0.887,-0.05649,0.01879,374,0.6283,0.6283,0.04017,-0.095056,3,0.8266,0.8481,0.000359,6.877,0.5856,0.5935,-0.000336,6.864,0.5574,0.077,0.000369,6.975,3.987,1.7249,1.7217,1.7494,0.2383,1.0,0.26693,0.28095,1.26408,0.2192,0.9424,1.0299,1.0928,0.4992,3.6273,3.3855,1.3784,16.012,32.5652,8.9778,57,0.047,-0.0932,51,0.1099,0.9989,0.0
9,1198,213407,2.2981000900839225e-25,1.9183839429004097e-07,3.3709472966683795e-08,1.9183839429004097e-07,0.4378138532580099,4.783058758789889,3.940823407172789,-29.775009035718803,30.58795678164426,0.17498083381002097,30.58795678164426,0.0008504463256831969,12.566242901971414,5.039648394782617,-1.1343925109907969,1.0290827766702277,-0.02414866595054905,1.1343925109907969,0.05024072756707416,2.3989834076667695,1.284482903228052,0.050289133163124,2.39652639398071,0.8884923600937918,1.4142115624116159e-08,0.15485760509379473,0.0678072906843144,0.00019666134575480054,1.4142047972190437,0.9059002564407435,0.008063789282952458,-0.23706482426122608,0,0,0,6.50089989938282e-06,0.6142955800604257,372,0.9301,-0.03943,0.4548353377870913,3,4,-1,0.9301,372,0.6142955800604257,0.093258,0.0932583707679211,621.4864819019982,289.78314158055105,0.6091702876091419,0.6091702876807547,0.609170287691728,0.7614628596009433,6.620067449186502e-10,372,0.8705,0.8705,-0.05613,-0.02024,374,0.6339,0.6339,0.03923,0.074219,3,0.8097,0.8478,-4e-06,6.879,0.5897,0.6012,0.000539,6.858,0.5519,0.086,0.001249,6.976,3.9862,1.7256,1.7204,1.75,0.2457,1.0,0.2769,0.28109,1.26413,0.19472,0.9449,1.0274,1.0873,0.5,3.6273,3.3855,1.3784,16.0119,32.5651,8.9778,57,0.0912,-0.7974,51,0.0578,0.7002,3.0
