step,n,n_archi,I2_min,I2_max,I2_mean,I2_absmax,r_min,r_max,r_mean,tw_min,tw_max,tw_mean,tw_absmax,phi_min,phi_max,phi_mean,phivel_min,phivel_max,phivel_mean,phivel_absmax,d_min,d_max,d_mean,d0_min,d0_max,d0_mean,eta_min,eta_max,eta_mean,tau_min,tau_max,tau_mean,dmin_nodi,xi_termo,n_naninf,n_I2_grandi,n_lontani,m0_I2pesata,m0_raggio,m0_N,m0_coer,m0_spin,m0_spin_disp,m0_vort_pos,m0_vort_neg,m0_carica,m0_coer_nucleo,m0_N_nucleo,m0_raggio_nucleo,m0_Lz,m0_Lz_norm,ncrit_adattivo,rho_critica,lambda_eff_min,lambda_eff_med,lambda_eff_max,lambda_eff_ratio_med,rho_su_rhoc_max,m1_N,m1_coer,m1_coer_nucleo,m1_spin,m1_Lz,m2_N,m2_coer,m2_coer_nucleo,m2_spin,m2_Lz,n_masse,coer_01,cosphi_01,Lz_orb_01,dist_01,coer_02,cosphi_02,Lz_orb_02,dist_02,coer_12,cosphi_12,Lz_orb_12,dist_12,scala_com,rcom_01,rcom_02,rcom_12,s2_medio,s2_max,tw_q,tw_disp,sync_rel,d0_disp,rchi_pos,rchi_neg,rchi_ratio,frac_chi_neg,dens_g0,dens_g1,dens_g2,dens_g3,dens_g4,guscio_idx,centro_N,centro_coer,centro_cosphi,guscio_N,guscio_coer,guscio_cosphi,guscio_circ
0,1196,207471,0.0,2.8943956567328396e-12,2.5646456983971344e-14,2.8943956567328396e-12,1.1567762366486072,10.758039038070025,9.547340442011052,-23.44144657002465,31.925740906137072,0.0015258220272024957,31.925740906137072,0.00018070373801806273,12.566323383711568,6.160437569526114,-0.9933683770135051,1.14962216572393,-0.002722345027586138,1.14962216572393,0.06915604446269535,2.399797375770375,1.0566257206491065,0.06915604446269535,2.39979737587519,1.056341191231002,0.0,0.060508307885034945,0.003099483053113544,1.0,1.0,1.0,0.010987826189493757,-0.11978814731186244,0,0,0,0.0,0.6007953539958085,372,0.9988,0.02662,0.4577152190568777,0,0,0,0.9988,372,0.6007953539958085,0.0,0.0,621.4857873344093,289.7828177215713,0.6091702876917268,0.609170287691728,0.609170287691728,0.76146285961466,9.988154851588988e-15,372,0.9985,0.9984,-0.03429,0.0,372,0.9988,0.9989,-0.00159,0.0,3,0.9973,1.0,0.0,0.0,0.9976,1.0,0.0,0.0,0.9974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00157,1.0,1.27481,0.27218,0.9787,0.9792,1.0005,0.5025,2.7234,0.9544,0.0,0.0,8.4729,3.1111,0,0.0,0.0,0,0.0,0.0,0.0
1,1196,207471,7.003246408690467e-35,1.2331326939252996e-12,2.0485791486887595e-14,1.2331326939252996e-12,1.1564084082076946,10.774424428158099,9.547316325666667,-25.011896592713835,32.463814374822014,-0.020272730095118773,32.463814374822014,2.3258985070384597e-05,12.56634608845293,6.299290938331761,-0.9933683786965135,1.1496221676774825,-0.002722345055444324,1.1496221676774825,0.06915604446269535,2.399797375770431,1.0566257206491065,0.06915604446269535,2.399797375879532,1.055863795866802,1.4142115624116159e-08,0.06050832202715057,0.0030994971952291684,0.00046275815741780857,1.4142104813012921,0.9275675311733169,0.011024937456071778,-0.11978816854303252,0,0,0,4.2962333710856206e-32,0.6007953633980427,372,0.9917,0.02593,0.4579678103185728,0,0,0,0.9821,372,0.6007953633980427,-0.000593,-0.0005927090458632822,621.4857873344093,289.7828177215713,0.6091702876917275,0.609170287691728,0.609170287691728,0.76146285961466,4.255368567470127e-15,372,0.9948,0.9913,-0.03507,-1.051052,372,0.9934,0.9917,-0.00146,1.045095,3,0.9866,1.0,2.582982,0.0,0.9853,0.9999,-2.622352,0.0,0.9883,0.9998,-1.538132,0.0,0.0,1.7692,1.6617,1.7632,1.0,1.0,0.25086,0.03116,1.27481,0.27218,0.2326,1.0325,4.4394,0.9331,2.7234,0.9544,0.0,0.0,8.4729,3.1111,0,0.0,0.0,0,0.0,0.0,0.0
2,1196,207471,2.079537369268164e-20,5.104276480304091e-12,2.525171313005727e-13,5.104276480304091e-12,1.1564083455916647,10.774424426295724,9.547316325617516,-28.819762004675177,31.900943273123403,-1.5706659628994397,31.900943273123403,0.0005767247851569124,12.562807025849526,6.377126011145708,-0.9943268408306949,1.1528498977260002,-0.0027729344058223995,1.1528498977260002,0.0691560444626952,2.3997978355999923,1.056625721291047,0.06915604446269535,2.399797835605199,1.0549938813184494,4.641723689802202e-06,0.07465042598843716,0.012375172506962335,0.004374618126504637,1.3796906280959471,0.9081667956663988,0.011059896889424471,-0.1348008934498072,0,0,0,8.106491030988857e-13,0.6007953711611022,372,0.1442,0.04783,0.45669189770773866,0,0,0,0.1864,372,0.6007953711611022,0.018577,0.018577160519311242,621.4857887910152,289.78281840074914,0.6091702876917259,0.609170287691728,0.609170287691728,0.76146285961466,1.761414464968464e-14,372,0.1264,0.3109,-0.0095,0.016183,372,0.0352,-0.0141,-0.00381,0.001786,3,0.0242,0.9884,-0.358669,1.218,0.0077,-0.9818,0.381393,0.967,0.0061,-0.9415,0.048309,1.73,0.7754,1.5705,1.2468,2.2314,1.0,1.0,0.25192,0.03545,1.27401,0.27218,0.9258,1.0321,1.1148,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,0,0.0,0.0,0,0.0,0.0,0.0
3,1196,207471,2.4173994547456025e-16,3.013604220121893e-11,3.961406517340191e-12,3.013604220121893e-11,1.1564081305847358,10.774424423588163,9.547316324611067,-27.760795379702206,32.51872933496068,-0.07241418273361896,32.51872933496068,0.0036086079967087015,12.566320374688601,6.345806601819826,-0.9940357965424402,1.1527320502889555,-0.0027536175041241325,1.1527320502889555,0.06915604451118178,2.3997987304255557,1.0566257275907258,0.06915604340577337,2.399798731316207,1.0531784991691344,0.0017307285369847505,0.08402214991114211,0.02145684046362632,0.0008284694715644525,1.4076832195205942,0.8863602047630453,0.01109284332234035,-0.14952109759768778,0,0,0,1.800362075155862e-10,0.6007953775718936,372,0.0672,0.01867,0.4613333834285314,3,3,0,0.3434,372,0.6007953775718936,0.035685,0.0356849394608425,621.4857937250413,289.7828207013584,0.6091702876917151,0.6091702876917271,0.609170287691728,0.7614628596146589,1.0399526834710552e-13,372,0.0911,0.2874,-0.00863,-0.003338,372,0.0475,0.0475,0.00264,-1.536659,3,0.0084,0.8649,0.455464,14.369,0.0039,-0.9503,-0.340904,16.734,0.0049,-0.6656,-0.166934,15.344,8.9563,1.6043,1.8685,1.7132,0.9719,1.0,0.51262,0.52954,1.2737,0.26837,0.9277,1.0302,1.1104,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.1019,0.6176,27,0.3177,-0.5108,0.0
4,1196,207471,5.067348891875256e-15,3.197425063311508e-10,4.2350839235022104e-11,3.197425063311508e-10,1.1564075685751143,10.774424385990706,9.547316319882585,-29.32451521041745,30.047723653800958,-0.0336058716790399,30.047723653800958,0.005696232543147772,12.5658130130888,6.291660592681545,-0.9940940587822388,1.1541741423944212,-0.0027756668975084846,1.1541741423944212,0.06915618273278178,2.3998012534719178,1.0566258158456294,0.06911675339017645,2.3998012700531053,1.0511304335652252,0.004446713298402751,0.09708940842086132,0.03032044251125679,0.0012558334318973907,1.3791826560649723,0.8769297137912474,0.011123917471598237,-0.16392409628181484,0,0,0,1.5142797742690813e-09,0.6213503532550664,372,0.0752,-0.01149,0.4512158533652419,0,0,0,0.0752,372,0.6213503532550664,0.82737,0.827369675589404,621.4858070479436,289.78282691348466,0.6091702876915903,0.6091702876917192,0.609170287691728,0.761462859614649,1.1033866628218473e-12,372,0.0101,0.0155,0.00454,1.472614,372,0.0807,0.0807,0.00576,-0.313728,3,0.0044,0.0275,-0.052983,16.89,0.0088,0.0318,-0.030852,17.381,0.0033,1.0,0.068088,17.089,9.885,1.7087,1.7584,1.7288,0.5719,1.0,0.55108,0.48943,1.27341,0.25654,0.96,0.9979,1.0394,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.0598,-0.8908,19,0.2217,-0.3357,-1.0
5,1196,207471,1.2318395669066989e-15,1.7030555428288587e-09,2.3180575406074943e-10,1.7030555428288587e-09,1.1564064948299781,10.774424252911222,9.5473163080244,-29.79930521759684,29.82960948117355,0.15714618410893663,29.82960948117355,5.799491898622611e-05,12.529840963101336,6.292591800580583,-0.9966287205944873,1.1578048985245766,-0.002768920484596412,1.1578048985245766,0.06915823008557345,2.3998053269962956,1.05662717976773,0.0690917262952438,2.3998053269978,1.0474151279184138,0.008085177644436234,0.10777771713419468,0.03908973964916936,0.0020096351509868438,1.4053580777405983,0.8957227110711734,0.011153264358717318,-0.1780147534617667,0,0,0,3.163116142945014e-08,0.6019054010971263,372,0.2438,0.02486,0.4574261249640157,0,0,0,0.2438,372,0.6019054010971263,0.4621,0.4621000648232849,621.4858370454536,289.7828409005511,0.6091702876909949,0.6091702876916718,0.609170287691728,0.7614628596145897,5.8770061661909114e-12,372,-0.0561,-0.0561,-0.07186,1.414268,372,0.0969,0.0969,0.00775,0.374083,3,0.0317,0.6018,-0.0118,17.186,0.0238,0.0631,-0.00403,17.418,0.0125,0.8351,0.005405,17.367,10.0019,1.7182,1.7415,1.7363,0.4296,1.0,0.57468,0.51767,1.27308,0.23242,0.9612,0.9967,1.0369,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.0583,0.9833,17,0.1666,0.7826,0.0
6,1196,207471,1.2937163110793745e-14,4.370530554957832e-09,6.503261346745566e-10,4.370530554957832e-09,1.1564040533887456,10.774423916218451,9.547316273696772,-32.8991928912539,32.924016270596,0.14293615173808966,32.924016270596,0.0033493100364586983,12.550872102035697,6.334412579288548,-1.000718728356698,1.1607924274485908,-0.0028539444335372085,1.1607924274485908,0.06916683414959454,2.3998150869388315,1.0566320369017752,0.0785097008919398,2.3998150869746295,1.0365417572148607,0.016721853478528406,0.12141563850588044,0.04804696675988143,0.0014869781375905777,1.4127704001508143,0.920597684673869,0.011180948706305819,-0.19176981766754753,0,0,0,1.076403520545217e-07,0.6011875479984082,372,0.2772,0.03383,0.4607472182523874,0,0,0,0.2772,372,0.6011875479984082,0.258752,0.25875169187980873,621.4858718764377,289.782857141342,0.6091702876898466,0.6091702876915656,0.609170287691728,0.7614628596144569,1.5082088009181645e-11,372,0.1898,0.1898,0.00015,-0.052801,372,0.0981,0.0981,0.01453,0.162213,3,0.053,0.6312,-0.000514,17.266,0.0274,0.0381,-0.000648,17.41,0.0189,0.7991,0.003839,17.4,10.0223,1.7228,1.7372,1.7362,0.4065,1.0,0.59636,0.52413,1.27262,0.19039,0.9625,0.9955,1.0343,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.1133,0.9976,17,0.2765,0.8626,-0.0
7,1196,207471,1.3508496238578779e-14,8.604174049145748e-09,1.5148191228132698e-09,8.604174049145748e-09,1.156397110177843,10.774423147263539,9.547316181677758,-42.56073635323557,32.97648074755599,0.2868068256946802,42.56073635323557,0.01364735758340699,12.563588976032865,6.365517743061986,-1.0050608252306892,1.161799629668147,-0.002979327548811074,1.161799629668147,0.06918956214497583,2.3998491089901073,1.0566428470901115,0.08956203968345214,2.39984911042481,1.014193348338089,0.028042309904424117,0.13402735523205156,0.057252943606621746,0.001727126513666799,1.4137008238135393,0.8832475102505287,0.011207001902938525,-0.20528875624049686,0,0,0,2.5403359282216116e-07,0.601072022173024,372,0.2992,0.03129,0.46270835880276867,0,0,0,0.2992,372,0.601072022173024,0.243526,0.24352597481834048,621.4859409351409,289.7828893416368,0.609170287688024,0.6091702876911915,0.609170287691728,0.7614628596139894,2.969179466977409e-11,372,0.2129,0.2129,-0.00739,0.014247,372,0.1008,0.1008,0.01866,0.142876,3,0.064,0.6439,7.9e-05,17.263,0.0304,0.0311,0.000121,17.406,0.0217,0.7848,0.000174,17.397,10.0203,1.7228,1.7371,1.7362,0.3847,1.0,0.59942,0.5184,1.27212,0.16173,0.9587,0.9992,1.0423,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.1481,0.9911,17,0.3341,0.7447,1.0
8,1196,207471,8.656624569150386e-14,1.7333231682948634e-08,2.9771327488639726e-09,1.7333231682948634e-08,1.156380359915854,10.774419787238447,9.547315978357503,-42.89891075816586,32.93117947310061,0.26766051192073115,42.89891075816586,0.023313796742398078,12.547059308190745,6.371188435763917,-1.0095773049701158,1.1621652297928433,-0.0031174347225067793,1.1621652297928433,0.06923381010163032,2.399928426506873,1.0566554797145966,0.09081305685992201,2.3999284265690344,0.9742698207509718,0.030182624642566356,0.14808694797948577,0.06608541870912565,0.0015969387614319652,1.4138229346033213,0.8908868829773597,0.011231395666252168,-0.21859723950889526,0,0,0,4.998212046535418e-07,0.6009586767502028,372,0.3177,0.02862,0.46398277775811914,0,0,0,0.3177,372,0.6009586767502028,-0.07019,-0.07019024714905964,621.4860135052929,289.78292317922984,0.6091702876842661,0.6091702876905645,0.609170287691728,0.7614628596132056,5.981453804380351e-11,372,0.2268,0.2268,-0.00918,0.004194,372,0.0982,0.0982,0.01847,-0.109472,3,0.0722,0.627,0.000759,17.288,0.0313,0.0421,-4.1e-05,17.413,0.0223,0.8047,0.00122,17.401,10.0272,1.7241,1.7366,1.7354,0.3931,1.0,0.60654,0.51404,1.27157,0.17509,0.9549,1.003,1.0504,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.1588,0.9951,17,0.2126,0.9479,1.0
9,1196,207471,1.1840784629555025e-13,3.514745851935946e-08,5.419013850594063e-09,3.514745851935946e-08,1.156343491888836,10.774412403595974,9.547315581687412,-43.00032503377491,32.97231442528538,0.33304352384858055,43.00032503377491,0.0021348554941464926,12.544912135940569,6.4020226120313195,-1.0110514601471114,1.1651659992399426,-0.003100763312771628,1.1651659992399426,0.06923724335365655,2.4000543388377427,1.0566730350591935,0.050267368627001624,2.400054338850818,0.9190634180950149,0.03827102579159798,0.16218780711402914,0.07499428753889342,0.006066547343477113,1.4139885507756507,0.9141451824608844,0.011253608600642822,-0.23159423081440292,0,0,0,9.14457865337448e-07,0.601653807237704,372,0.3346,0.03292,0.46539550759639325,0,0,0,0.3346,372,0.601653807237704,0.022814,0.02281410207930379,621.4861017433353,289.78296432235663,0.6091702876765971,0.6091702876894795,0.609170287691728,0.7614628596118492,1.2128890530728776e-10,372,0.2377,0.2377,-0.01036,-0.017311,372,0.0826,0.0826,0.01993,-0.061581,3,0.0796,0.5962,0.000281,17.324,0.028,0.0516,-0.001564,17.428,0.0199,0.8325,0.00042,17.399,10.0367,1.7261,1.7365,1.7336,0.4032,1.0,0.61488,0.50611,1.27113,0.18579,0.9551,1.0028,1.05,0.5,2.7234,0.9544,0.0,0.0,8.4729,3.1111,80,0.1167,0.9244,17,0.2099,0.3797,0.0
